Category,Fuel,Segment,Euro Standard,Technology,Pollutant,Mode,Road Slope,Load,Min Speed [km/h],Max Speed [km/h],Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,Reduction Factor [%],Bio Reduction Factor [%]
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,-0.02,0,5,85,-0.000539335,0.508550942,-2.209685387,4.000971311,0.00264379,-0.011763208,0.030259964,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,-0.02,0.5,5,85,-0.003241995,0.683498596,-2.879624085,4.274972522,0.002545818,-0.008185918,0.019434232,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,-0.02,1,5,85,-0.004752828,0.879410281,-3.376154514,4.535788498,0.002656271,-0.005684114,0.01666536,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,0,0,5,85,0.035117796,0.547304505,0.815681104,18.3057526,0.006051854,-0.038633748,0.274699131,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,0,0.5,5,85,0.049724695,1.546216839,-5.908642198,12.85551004,0.007472306,-0.028493896,0.098636175,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,0,1,5,85,0.042122572,1.807179601,-6.417412273,9.278036019,0.005636758,-0.009386943,0.032004225,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,0.02,0,5,85,0.019564314,-0.080804737,5.525280876,7.036326389,0.001439314,-0.005548574,0.166800023,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,0.02,0.5,5,85,0.1130688,-0.361552356,6.865107408,19.97957219,0.005798537,-0.047696134,0.341188692,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,0.02,1,5,85,0.031433432,0.027932137,0.343440231,2.875346925,0.001250774,-0.007534726,0.039360737,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,0.04,0,5,85,0.020227468,0.03647067,13.95067003,4.203766292,0.000813451,0.018101672,0.227727441,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,0.04,0.5,5,80,0.04911563,-0.307946986,3.852785155,5.119017224,0.001542654,-0.012456682,0.103067551,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,0.04,1,5,60,0.070756384,-0.001618828,0.041093748,2.724202539,0.001728991,-0.007603117,0.028527315,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,0.06,0,5,85,0.035774374,0.042289068,15.76756188,5.300227852,0.00114721,0.014534927,0.24797397,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,0.06,0.5,5,60,0.197515628,-0.874004832,6.407719035,11.19140204,0.004650131,-0.031598418,0.177945222,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,0.06,1,5,45,0.224946832,0.35398864,-0.361306377,1.918779447,0.003949902,-0.00664455,0.022777191,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,-0.06,0,5,70,-0.003146596,0.246828432,-1.320620254,2.928206026,0.00199675,-0.014263187,0.040541753,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,-0.06,0.5,5,75,-0.002189205,0.178954894,-0.91828025,2.73286593,0.001721886,-0.014500316,0.05111342,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,-0.06,1,5,80,-0.001638154,0.14217075,-0.646999699,2.531719884,0.001571747,-0.01458041,0.05775969,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,-0.04,0,5,85,-0.005867898,0.572371281,-2.762800965,5.122101485,0.003432364,-0.019367666,0.05006279,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,-0.04,0.5,5,85,-0.003691457,0.361162356,-1.739859746,3.196608972,0.002062806,-0.012245208,0.033625662,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,-0.04,1,5,85,-0.004230639,0.424815465,-2.037208788,3.641368515,0.002270432,-0.013699872,0.038188357,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,-0.02,0,5,85,-0.000539335,0.508550942,-2.209685387,4.000971311,0.00264379,-0.011763208,0.030259964,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,-0.02,0.5,5,85,-0.003241995,0.683498596,-2.879624085,4.274972522,0.002545818,-0.008185918,0.019434232,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,-0.02,1,5,85,-0.004752828,0.879410281,-3.376154514,4.535788498,0.002656271,-0.005684114,0.01666536,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,0,0,5,85,0.035117796,0.547304505,0.815681104,18.3057526,0.006051854,-0.038633748,0.274699131,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,0,0.5,5,85,0.049724695,1.546216839,-5.908642198,12.85551004,0.007472306,-0.028493896,0.098636175,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,0,1,5,85,0.042122572,1.807179601,-6.417412273,9.278036019,0.005636758,-0.009386943,0.032004225,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,0.02,0,5,85,0.019564314,-0.080804737,5.525280876,7.036326389,0.001439314,-0.005548574,0.166800023,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,0.02,0.5,5,85,0.1130688,-0.361552356,6.865107408,19.97957219,0.005798537,-0.047696134,0.341188692,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,0.02,1,5,85,0.031433432,0.027932137,0.343440231,2.875346925,0.001250774,-0.007534726,0.039360737,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,0.04,0,5,85,0.020227468,0.03647067,13.95067003,4.203766292,0.000813451,0.018101672,0.227727441,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,0.04,0.5,5,80,0.04911563,-0.307946986,3.852785155,5.119017224,0.001542654,-0.012456682,0.103067551,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,0.04,1,5,60,0.070756384,-0.001618828,0.041093748,2.724202539,0.001728991,-0.007603117,0.028527315,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,0.06,0,5,85,0.035774374,0.042289068,15.76756188,5.300227852,0.00114721,0.014534927,0.24797397,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,0.06,0.5,5,60,0.197515628,-0.874004832,6.407719035,11.19140204,0.004650131,-0.031598418,0.177945222,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI D/E,DPF+SCR,EC,,0.06,1,5,45,0.224946832,0.35398864,-0.361306377,1.918779447,0.003949902,-0.00664455,0.022777191,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,-0.06,0,12,86,8.15061E-05,-0.023588462,4.441896468,-14.94553615,0.001117869,0.001354857,0.097930635,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,-0.06,0.5,12,86,9.6322E-05,-0.026957757,4.350304417,-15.58997626,0.001116494,0.000142808,0.110516778,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,-0.06,1,12,86,0.000103566,-0.028663145,4.367490259,-16.39635908,0.001119848,-0.000344471,0.118455637,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,-0.04,0,12,86,0.00020181,-0.0566568,4.500658055,27.89240316,0.000153625,0.017641139,0.231331291,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,-0.04,0.5,12,86,0.000423257,-0.109138308,7.8029968,38.60983694,0.000290687,0.025092214,0.41178658,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,-0.04,1,12,86,0.000606313,-0.151263633,10.39653971,43.04124252,0.000384744,0.029105951,0.550313016,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,-0.02,0,12,86,5.77151E-05,0.005906982,0.945798165,3.415730955,3.15086E-05,0.005198567,0.011035415,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,-0.02,0.5,12,86,-3.01405E-05,0.026602257,1.958837074,-5.548894761,0.000205348,0.006019632,0.005290083,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,-0.02,1,12,86,3.19947E-05,-0.010213125,0.965711796,4.630765827,-2.96287E-06,0.00254627,0.040658826,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,0,0,12,86,5.13795E-05,0.0260702,2.854049952,6.512846364,-4.19452E-05,0.012442621,0.036884072,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,0,0.5,12,86,-4.23458E-05,0.021948407,2.205535361,5.435559662,-3.19628E-05,0.008251109,0.037153374,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,0,1,12,86,-4.91347E-05,0.019188455,2.200996146,9.789457349,-2.15899E-05,0.006231246,0.065282956,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,0.02,0,12,86,6.60851E-05,0.02290515,1.966157575,9.978707556,-1.95991E-05,0.005840513,0.05892684,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,0.02,0.5,12,86,0.000415272,0.13503427,9.927374065,43.99166441,-8.48623E-05,0.024581968,0.27438213,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,0.02,1,12,86,0.000173532,0.089595447,5.622574566,19.48943552,-3.79295E-05,0.011550892,0.141206209,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,0.04,0,12,86,0.000292548,0.061921157,4.557842141,22.38631261,-4.08892E-05,0.010900938,0.128538614,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,0.04,0.5,12,79,0.000152318,0.067252325,3.627642298,10.74810109,-2.36996E-05,0.006775743,0.085139884,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,0.04,1,12,66,-0.000493125,0.462238342,19.36284028,34.76535277,-0.000105438,0.029681365,0.396548062,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,0.06,0,12,81,0.000298663,0.073139534,4.411506929,16.41345469,-3.30223E-05,0.008705569,0.10785236,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,0.06,0.5,12,62,0.000260993,0.232774363,9.463555651,18.92808896,-5.69358E-05,0.015084198,0.185678475,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Conventional,,EC,,0.06,1,12,50,0.013083583,-0.466710921,3.811467205,29.23702425,0.000404097,-0.016198446,0.191535189,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,-0.06,0,12,86,0.000155548,-0.046196591,9.519893439,-33.06193,0.002969453,0.005660509,0.25793779,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,-0.06,0.5,12,86,0.0001991,-0.057618673,10.32522543,-38.30105446,0.003223322,0.003358461,0.316429529,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,-0.06,1,12,86,0.000187803,-0.053944344,9.150347344,-35.69104048,0.002804915,0.001906612,0.297189168,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,-0.04,0,12,86,0.000588208,-0.165273481,13.1668865,76.10172048,0.00052951,0.064616397,0.869129498,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,-0.04,0.5,12,86,0.001214853,-0.314194595,22.59409718,98.60064939,0.000950347,0.087170523,1.50789626,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,-0.04,1,12,86,0.000653322,-0.163288167,11.27234164,38.6773338,0.000459062,0.036061758,0.744898913,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,-0.02,0,12,86,6.73186E-05,0.016696036,1.623823868,2.648072578,0.000106306,0.010912048,0.013357305,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,-0.02,0.5,12,86,-2.85855E-05,0.024001363,1.792223567,-5.476346095,0.000222681,0.006500089,0.012705443,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,-0.02,1,12,86,-0.000363193,0.077597653,-1.57161833,9.863779072,0.000315234,-0.006987556,0.047914963,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,0,0,12,86,5.71967E-05,0.024816843,2.413905907,5.763858649,-4.85377E-05,0.013665106,0.045034522,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,0,0.5,12,86,6.42724E-06,0.012758774,1.274873392,6.169251825,-1.5616E-05,0.005173347,0.050700493,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,0,1,12,86,-0.000283049,0.029398178,2.838164939,5.771989189,-7.01274E-05,0.010576352,0.071008485,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,0.02,0,12,86,0.000131802,0.038085755,2.813474767,12.84300057,-3.54917E-05,0.010087167,0.113194979,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,0.02,0.5,12,86,0.00014281,0.066175501,4.108185042,14.23515046,-3.81833E-05,0.011505905,0.141724899,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,0.02,1,12,86,5.61139E-05,0.066128062,3.608885887,9.826711775,-2.52985E-05,0.008176704,0.110125458,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,0.04,0,12,86,0.000110786,0.044496943,2.333446243,6.480784827,-2.60388E-05,0.006992627,0.071224933,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,0.04,0.5,12,80,7.36053E-05,0.071585627,3.292099743,7.215771185,-2.14945E-05,0.006765492,0.095526754,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,0.04,1,12,67,-0.000451047,0.24504582,9.365555658,13.40100317,-5.55043E-05,0.015716815,0.231707221,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,0.06,0,12,82,0.00024269,0.105892189,5.157250295,13.04302409,-3.79372E-05,0.011262497,0.157314864,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,0.06,0.5,12,62,-0.000158559,0.405108602,14.41511662,21.03597535,-8.77046E-05,0.02517103,0.345248897,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro I,,EC,,0.06,1,12,51,0.013375235,-0.407650488,3.072588314,18.2515022,0.000449938,-0.015369746,0.160315851,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,-0.06,0,12,86,9.61365E-05,-0.030296049,7.995934547,-28.31783105,0.002692129,0.009218145,0.219570686,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,-0.06,0.5,12,86,0.000112165,-0.034307888,7.491465647,-28.3740792,0.002502452,0.006231454,0.23644502,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,-0.06,1,12,86,0.000125972,-0.038371708,7.91783222,-31.43408759,0.00258542,0.005680775,0.265339384,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,-0.04,0,12,86,0.000187879,-0.053771731,4.396389791,23.74779207,0.000164008,0.023574665,0.320392613,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,-0.04,0.5,12,86,0.001126779,-0.296510058,21.82338911,88.18525425,0.000871167,0.091054485,1.599822391,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,-0.04,1,12,86,0.00061109,-0.154823969,10.88195814,33.61597061,0.000426726,0.036806807,0.787231819,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,-0.02,0,12,86,-2.00876E-05,-0.001179756,4.060526663,1.392778939,-8.00357E-05,0.029657255,0.010990127,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,-0.02,0.5,12,86,-2.57615E-05,0.022836747,1.61454515,-4.986776683,0.000210439,0.006333959,0.014840717,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,-0.02,1,12,86,-0.000514206,0.102785924,-1.859919678,8.992429681,0.000403667,-0.007260214,0.032852201,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,0,0,12,86,4.69919E-05,0.026653607,2.335065566,5.170752292,-5.20876E-05,0.014162934,0.049192122,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,0,0.5,12,86,3.00752E-06,0.013481624,1.25770062,5.693145354,-1.62212E-05,0.005308189,0.054159054,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,0,1,12,86,-0.000523247,0.039830621,3.513101612,3.502221354,-0.000118748,0.014437624,0.075188383,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,0.02,0,12,86,0.000144956,0.043602448,3.025728455,12.77078366,-3.95742E-05,0.011264917,0.1310951,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,0.02,0.5,12,86,0.000118071,0.067970426,3.955093145,12.34535455,-3.67527E-05,0.011344222,0.145643351,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,0.02,1,12,86,7.08346E-05,0.113005746,5.844331389,14.55752348,-4.11618E-05,0.013542374,0.189341346,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,0.04,0,12,86,0.000132883,0.045427881,2.525125428,7.864692054,-2.41617E-05,0.00703415,0.094683568,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,0.04,0.5,12,84,0.000149244,0.096067478,4.366792647,9.453772734,-2.85631E-05,0.00913699,0.135689545,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,0.04,1,12,72,2.11891E-05,0.204698706,7.688147977,11.76277878,-4.21576E-05,0.013472158,0.200381487,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,0.06,0,12,85,0.000180663,0.070655173,3.369072043,8.198680313,-2.48042E-05,0.007474069,0.11041678,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,0.06,0.5,12,68,-2.4984E-06,0.168026029,5.866603007,7.972747889,-3.22865E-05,0.01017505,0.151295412,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro II,,EC,,0.06,1,12,52,-0.002552232,0.47331459,11.93584638,7.967809342,-0.000115946,0.019566469,0.244584168,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,-0.06,0,12,86,-3.16621E-05,0.011225429,6.329202995,-21.48825313,0.001696489,0.018702365,0.072434775,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,-0.06,0.5,12,86,-1.68414E-05,0.004779342,6.134957217,-22.31592124,0.001619701,0.01632018,0.100237024,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,-0.06,1,12,86,-1.17781E-05,0.002300133,6.65329677,-25.36980922,0.001716645,0.016587608,0.127374174,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,-0.04,0,12,86,0.000172105,-0.055432878,5.305851504,31.60719317,0.000104839,0.02872905,0.335666845,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,-0.04,0.5,12,86,0.000368195,-0.107704826,9.101420225,42.35562387,0.000194247,0.040455134,0.594845858,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,-0.04,1,12,86,0.000608484,-0.169113565,13.38268652,48.40415669,0.000293978,0.048863406,0.879376422,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,-0.02,0,12,86,0.000888751,0.340112977,-1.891620229,2.830270608,0.002245841,-0.012004816,0.01671826,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,-0.02,0.5,12,86,-2.23705E-05,0.024373879,1.542429572,-4.366501916,0.000184552,0.006031085,0.011616285,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,-0.02,1,12,86,4.71414E-05,-0.014128136,1.215378312,4.379599534,-9.53229E-06,0.00309773,0.066137978,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,0,0,12,86,3.61632E-05,0.01952303,1.878599698,5.901515326,-3.60734E-05,0.0102594,0.046914474,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,0,0.5,12,86,-1.36411E-06,0.014967411,1.463258385,6.72017606,-1.76899E-05,0.005806096,0.058702385,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,0,1,12,86,-0.00029654,0.022145257,2.355516561,4.450467863,-6.79963E-05,0.008528395,0.060466943,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,0.02,0,12,86,0.000143183,0.041585772,2.975940856,13.09988683,-3.72426E-05,0.01056191,0.120850675,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,0.02,0.5,12,86,0.000102871,0.06973635,4.128213666,12.97352277,-3.61549E-05,0.011280908,0.143347742,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,0.02,1,12,86,4.16409E-05,0.074569086,3.963159518,10.21815472,-2.69671E-05,0.008841039,0.121656761,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,0.04,0,12,86,8.13987E-05,0.040324208,2.094307531,5.736296294,-2.05207E-05,0.005872972,0.068848963,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,0.04,0.5,12,85,9.0532E-05,0.072448248,3.379285542,7.480164074,-2.07269E-05,0.006753338,0.099491131,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,0.04,1,12,72,-0.000113953,0.128094439,4.848670708,7.140746649,-2.64046E-05,0.008167839,0.120145331,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,0.06,0,12,86,0.000376647,0.186456387,8.913442803,21.21944734,-6.00244E-05,0.018802439,0.276886854,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,0.06,0.5,12,69,-1.83558E-05,0.25253279,9.204713937,13.4720319,-4.91322E-05,0.015357412,0.225335455,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro III,,EC,,0.06,1,12,55,0.031519063,3.111567043,5.870002165,-9.469499527,0.001258563,0.090999384,-0.101129228,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,-0.06,0,12,86,0.000127232,-0.026695324,1.455092968,9.649417395,0.000286428,0.007271919,0.227118727,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,-0.06,0.5,12,86,-0.002158403,0.047137184,12.29718402,-3.571195448,0.007226316,0.002502757,1.316425986,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,-0.06,1,12,86,-0.002277155,0.038513496,14.70964061,1.691924777,0.009158653,-0.029545967,2.107443116,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,-0.04,0,12,86,0.000303465,-0.077815991,5.533499538,24.57719416,0.00033305,0.02893531,0.503376695,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,-0.04,0.5,12,86,0.000443347,-0.107124756,7.096462785,21.23822155,0.000434937,0.02782289,0.654630912,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,-0.04,1,12,86,0.000805097,-0.18735678,11.88726982,21.15706526,0.000707107,0.033300144,1.077138935,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,-0.02,0,12,86,-0.000286637,-0.041956865,10.00680355,24.43272121,-0.000655342,0.082452292,0.232381093,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,-0.02,0.5,12,86,0.000298375,-0.090317065,7.531603036,32.23673129,-0.000141314,0.027736971,0.551880212,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,-0.02,1,12,86,4.27555E-05,-0.017924495,1.34351136,-9.460977626,-6.69467E-05,0.006468914,-0.036254079,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,0,0,12,86,8.53155E-05,0.004198169,0.852639804,4.022049001,-5.76318E-06,0.003778882,0.048522695,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,0,0.5,12,86,-6.24205E-05,0.022491916,1.646484342,4.551595827,-3.0687E-05,0.007582678,0.063488396,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,0,1,12,86,-0.000223394,0.032903034,3.487498797,11.70446103,-5.46027E-05,0.010573333,0.163503976,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,0.02,0,12,86,8.30548E-05,0.027222811,1.664395074,5.93324334,-2.13683E-05,0.006150199,0.077544368,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,0.02,0.5,12,86,6.35093E-05,0.050814306,2.575752012,6.46436472,-2.2292E-05,0.007183381,0.101126526,0,0
Heavy Duty Trucks,Diesel,Articulated 14 - 20 t,Euro IV,SCR,EC,,0.02,1,12,86,-8.2143E-06,0.096360338,4.355088022,8.363246641,-2.77113E-05,0.009646167,0.149099772,0,0
