Category,Fuel,Segment,Euro Standard,Technology,Pollutant,Mode,Road Slope,Load,Min Speed [km/h],Max Speed [km/h],Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,Reduction Factor [%],Bio Reduction Factor [%]
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,NOx,,0.02,1,12,86,0.000808487,0.096312571,1.037965068,8.467299973,0.000253873,0.038425622,0.233727347,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,NOx,,0.04,0,12,86,0.000638247,0.060997263,0.441212449,8.408882413,0.000134811,0.026434098,0.159214457,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,NOx,,0.04,0.5,12,82,0.001002531,0.212997627,0.818764167,7.531288172,0.000352616,0.065299294,0.064585488,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,NOx,,0.04,1,12,76,-0.000225436,0.265453273,10.53787014,16.17972675,-0.000322297,0.105202883,1.624619231,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,NOx,,0.06,0,12,81,0.001455882,0.239638253,0.423694601,8.920669557,0.000479487,0.069754774,0.006995134,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,NOx,,0.06,0.5,12,71,-0.000135131,0.144643401,5.359677218,7.463346931,-0.000162391,0.051356282,0.782870064,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,NOx,,0.06,1,12,61,0.000432007,-0.044656709,1.016383787,12.15191646,0.000112878,-0.012490858,0.363696963,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,-0.06,0,5,80,-0.002382158,0.213733767,-1.47149479,2.833481212,0.006379137,-0.047538737,0.096689065,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,-0.06,0.5,5,75,-0.003253242,0.269208421,-1.88769622,3.723754953,0.007959923,-0.061167648,0.128432274,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,-0.06,1,5,85,-0.000403855,0.041980373,-0.603696697,2.852992145,0.001473397,-0.024260994,0.115200186,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,-0.04,0,5,85,0.000124126,-0.013618517,0.545046529,2.915633579,-7.17667E-05,0.009152841,0.128081095,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,-0.04,0.5,5,85,-0.001905945,0.352899005,-2.26594542,4.501461071,0.009528304,-0.06455495,0.14040834,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,-0.04,1,5,85,-0.002596716,0.35479117,-2.138867199,4.256622038,0.008781932,-0.056047986,0.127274229,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,-0.02,0,5,85,-0.001083013,0.037754426,5.183966387,3.271161282,-0.001408559,0.131677931,0.224254549,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,-0.02,0.5,5,85,0.003371168,0.276687806,-1.359159778,2.854281991,0.007118668,-0.033088373,0.080251729,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,-0.02,1,5,85,0.003210371,0.298063605,-1.651570863,3.742123763,0.007442205,-0.041012166,0.108002354,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,0,0,5,85,7.90198E-05,-0.012817627,0.503515928,3.022708423,-1.53486E-05,0.000195668,0.1307162,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,0,0.5,5,85,0.000185615,-0.030451503,1.265784843,4.511482539,-6.15633E-05,0.004058664,0.22106549,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,0,1,5,85,0.000124785,-0.019672833,0.841840918,2.00767213,-3.92943E-05,0.003861838,0.11149013,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,0.02,0,5,85,0.00031224,-0.029821479,1.056009234,3.810005859,0.000139831,-0.000795054,0.185478859,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,0.02,0.5,5,85,0.00035619,-0.02594082,0.876166466,2.3984542,0.000203255,-0.000447639,0.12362224,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,0.02,1,5,85,0.00060395,-0.033134026,1.121423072,2.54385767,0.000392148,0.000358397,0.13072119,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,0.04,0,5,85,0.000493134,-0.028242362,0.794625554,2.75438343,0.000295287,-0.002433889,0.124300815,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,0.04,0.5,5,80,0.001064336,-0.03976655,1.30990033,2.186428598,0.000725112,0.001167586,0.117818491,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,0.04,1,5,75,0.002424348,-0.072611298,2.280338788,0.566576557,0.001386246,0.009798806,0.095788886,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,0.06,0,5,80,0.001248755,-0.044776616,1.42340377,2.18861481,0.000820247,0.001456055,0.120513489,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,0.06,0.5,5,70,0.003162992,-0.100413276,2.666094396,-0.352816548,0.001402645,0.014601381,0.074377168,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,NOx,,0.06,1,5,60,0.012664338,-0.352931384,7.193756721,-4.616532509,0.00415224,0.046524629,0.071894233,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,-0.06,0,5,85,-0.001467572,0.16639801,-1.072910554,2.069886449,0.007515874,-0.051674185,0.105894378,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,-0.06,0.5,5,85,-0.001788386,0.186071417,-1.252871375,2.490866375,0.008397264,-0.061105975,0.129604239,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,-0.06,1,5,85,-0.001979284,0.198402777,-1.367385062,2.742436541,0.008948886,-0.06724551,0.144317486,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,-0.04,0,5,75,-0.000119906,0.3071532,-2.103625886,3.92675527,0.014359017,-0.100284005,0.192981469,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,-0.04,0.5,5,85,-0.003566579,0.621790355,-2.379114861,1.161997686,0.024751907,-0.082789269,-1.66692E-13,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,-0.04,1,5,85,-0.003126492,0.433129523,-2.270560267,4.295360298,0.016542098,-0.09019707,0.195674511,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,-0.02,0,5,85,0.000986437,0.001191409,0.394186566,4.569424758,0.001513647,-0.008598109,0.291550349,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,-0.02,0.5,5,85,0.001173193,0.023173558,-0.093823391,3.834479393,0.002514257,-0.025800874,0.237170409,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,-0.02,1,5,80,0.002115359,0.178560129,-1.19048363,2.457789106,0.008149175,-0.054230689,0.116805773,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,0,0,5,85,0.002008096,-0.005261076,2.384326985,5.063412914,0.001388652,0.041125543,0.416407139,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,0,0.5,5,85,0.002604802,-0.000361561,2.990381017,4.060985153,0.00176292,0.051990674,0.400817712,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,0,1,5,85,0.003094183,0.004450412,2.685380246,3.630808082,0.002228947,0.037291132,0.367571031,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,0.02,0,5,85,0.004139154,0.023415872,6.253152654,3.437003969,0.001455064,0.133675476,0.524583763,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,0.02,0.5,5,85,0.004194644,0.085446623,6.892553429,-1.897432085,0.001127183,0.169694936,0.227414999,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,0.02,1,5,85,0.005671197,0.012627988,4.195129797,5.879881932,0.002329344,0.057057243,0.464183469,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,0.04,0,5,85,0.005620231,0.0263234,5.723583368,7.581884545,0.001750708,0.100941508,0.58054563,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,0.04,0.5,5,80,0.017532878,0.158536455,1.473898644,4.794687937,0.009001532,-0.003365559,0.281478718,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,0.04,1,5,75,0.04501073,0.675049645,-4.311090154,-0.919062795,0.024184709,-0.101443372,-0.096713192,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,0.06,0,5,80,0.03624364,0.328864131,-3.155776734,4.254545622,0.019684701,-0.121103963,0.146795324,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,0.06,0.5,5,70,-0.005821649,0.392451768,7.65431532,-2.72762003,-0.002585858,0.22033132,3.6144E-12,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,NOx,,0.06,1,5,60,0.059847475,0.530143556,-3.499180626,3.963423815,0.022669219,-0.105067878,0.107543753,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.06,0,5,85,-0.01535454,1.532083085,0.378865959,0.023172135,0.053719537,0.393854889,0.052475863,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.06,0.5,5,85,-0.006119666,0.530679686,0.374776898,1.736920072,0.019534663,0.159612974,-1.64998E-13,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.06,1,5,80,-0.006219667,0.517610242,0.282166759,1.725839729,0.0204797,0.150145632,-5.86707E-13,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.04,0,5,85,5.96901E-05,-0.005668496,0.11752705,4.280844995,9.25044E-05,-0.009163313,0.381067459,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.04,0.5,5,85,1.48269E-05,0.004908374,-0.064485054,2.368047852,0.000422689,-0.011061094,0.209415571,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.04,1,5,85,-5.95338E-05,0.01337632,-0.176209137,2.985351414,0.000716595,-0.015647089,0.253784683,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.02,0,5,85,2.44525E-05,-0.003156731,0.055354726,3.721310389,4.69658E-05,-0.006387395,0.291100911,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.02,0.5,5,85,7.2533E-06,-4.00559E-05,-0.093374253,4.828625677,9.83643E-05,-0.010945349,0.357410879,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.02,1,5,85,-8.94531E-05,0.389086184,-1.91680155,1.31354789,0.027972237,-0.138989668,0.095345252,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,0,0,5,85,0.000413071,-0.053975113,2.281512481,-1.074742147,-0.000197751,0.119191935,-1.27712E-13,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,0,0.5,5,85,-0.0007298,0.078211096,-0.899311547,3.125067391,0.006164301,-0.070364906,0.230541653,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,0,1,5,85,-0.000269652,0.037312011,-0.476338911,1.941992826,0.00391023,-0.042816047,0.148781717,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,0.02,0,5,85,-0.000344196,0.075677863,-0.762593491,3.656343181,0.010712211,-0.094954022,0.318997209,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,0.02,0.5,5,85,8.99917E-06,0.076753874,-1.040707025,5.341503019,0.014424583,-0.129711652,0.435596662,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,0.02,1,5,85,-4.32143E-05,0.060123189,-0.90851058,4.45012427,0.010057139,-0.087844214,0.302188244,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,0.04,0,5,85,-7.57664E-06,0.035965236,-0.555455841,3.094621733,0.0060408,-0.055361936,0.211648621,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,0.04,0.5,5,80,0.000121947,0.05607512,-0.855325999,4.241949737,0.010141417,-0.081323682,0.269493804,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,0.04,1,5,75,0.000142581,0.057540182,-0.75071331,3.243774302,0.011351966,-0.077867576,0.208531538,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,0.06,0,5,80,0.000119304,0.040130981,-0.614103689,3.182216075,0.007428189,-0.058852459,0.199059646,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,0.06,0.5,5,70,0.000241623,0.053978652,-0.714173075,3.130131621,0.01096225,-0.072114783,0.191614507,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,NOx,,0.06,1,5,60,0.006017768,-0.145303869,1.79773778,-4.894875244,0.024540257,-0.084933183,-2.67385E-12,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,-0.06,0,5,85,-0.01535454,1.532083085,0.378865959,0.023172135,0.053719537,0.393854889,0.052475863,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,-0.06,0.5,5,85,-0.006119666,0.530679686,0.374776898,1.736920072,0.019534663,0.159612974,-1.64998E-13,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,-0.06,1,5,80,-0.006219667,0.517610242,0.282166759,1.725839729,0.0204797,0.150145632,-5.86707E-13,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,-0.04,0,5,85,5.96901E-05,-0.005668496,0.11752705,4.280844995,9.25044E-05,-0.009163313,0.381067459,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,-0.04,0.5,5,85,1.48269E-05,0.004908374,-0.064485054,2.368047852,0.000422689,-0.011061094,0.209415571,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,-0.04,1,5,85,-5.95338E-05,0.01337632,-0.176209137,2.985351414,0.000716595,-0.015647089,0.253784683,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,-0.02,0,5,85,2.44525E-05,-0.003156731,0.055354726,3.721310389,4.69658E-05,-0.006387395,0.291100911,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,-0.02,0.5,5,85,7.2533E-06,-4.00559E-05,-0.093374253,4.828625677,9.83643E-05,-0.010945349,0.357410879,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,-0.02,1,5,85,-8.94531E-05,0.389086184,-1.91680155,1.31354789,0.027972237,-0.138989668,0.095345252,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,0,0,5,85,0.000413071,-0.053975113,2.281512481,-1.074742147,-0.000197751,0.119191935,-1.27712E-13,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,0,0.5,5,85,-0.0007298,0.078211096,-0.899311547,3.125067391,0.006164301,-0.070364906,0.230541653,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,0,1,5,85,-0.000269652,0.037312011,-0.476338911,1.941992826,0.00391023,-0.042816047,0.148781717,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,0.02,0,5,85,-0.000344196,0.075677863,-0.762593491,3.656343181,0.010712211,-0.094954022,0.318997209,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,0.02,0.5,5,85,8.99917E-06,0.076753874,-1.040707025,5.341503019,0.014424583,-0.129711652,0.435596662,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,0.02,1,5,85,-4.32143E-05,0.060123189,-0.90851058,4.45012427,0.010057139,-0.087844214,0.302188244,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,0.04,0,5,85,-7.57664E-06,0.035965236,-0.555455841,3.094621733,0.0060408,-0.055361936,0.211648621,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,0.04,0.5,5,80,0.000121947,0.05607512,-0.855325999,4.241949737,0.010141417,-0.081323682,0.269493804,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,0.04,1,5,75,0.000142581,0.057540182,-0.75071331,3.243774302,0.011351966,-0.077867576,0.208531538,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,0.06,0,5,80,0.000119304,0.040130981,-0.614103689,3.182216075,0.007428189,-0.058852459,0.199059646,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,0.06,0.5,5,70,0.000241623,0.053978652,-0.714173075,3.130131621,0.01096225,-0.072114783,0.191614507,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,NOx,,0.06,1,5,60,0.006017768,-0.145303869,1.79773778,-4.894875244,0.024540257,-0.084933183,-2.67385E-12,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,-0.06,0,12,86,4.61836E-05,-0.012334307,0.917319896,5.938678848,9.04931E-05,0.008168549,0.114701284,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,-0.06,0.5,12,86,-0.00060113,0.030652951,4.65756708,-3.564804257,0.0023397,0.016750014,0.342655029,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,-0.06,1,12,86,-0.0003348,0.015763257,3.124059506,-1.210154858,0.001705232,0.004758744,0.320447076,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,-0.04,0,12,86,0.000118668,-0.011499934,1.085141089,3.143872234,9.94225E-05,0.005882933,0.086688324,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,-0.04,0.5,12,86,-0.000426712,0.031729649,2.698264979,-1.930538727,0.000580269,0.018569845,0.102620936,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,-0.04,1,12,86,-0.000526128,0.031253269,2.933071595,-1.741337283,0.000561498,0.018535177,0.13997552,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,-0.02,0,12,86,0.000213955,0.01865342,2.484278107,13.74786459,-0.000113428,0.027399367,0.098464678,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,-0.02,0.5,12,86,0.001284002,-0.037444322,2.442778169,9.843045927,0.000384681,-6.6635E-05,0.257537775,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,-0.02,1,12,86,0.000855115,-0.039523277,5.350523153,9.883697555,0.000282092,0.014592115,0.364213597,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,0,0,12,86,0.000149478,0.018050701,1.5337914,11.44192197,-3.71489E-05,0.008613173,0.127587493,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,0,0.5,12,86,0.000160798,0.033957978,2.466021978,11.91557026,-4.70006E-05,0.012504664,0.148678109,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,0,1,12,86,0.000443819,0.035617492,4.340528983,15.03750654,-2.65301E-05,0.015358285,0.23744195,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,0.02,0,12,86,0.000483819,0.091436268,5.404188578,19.91322046,-8.34929E-05,0.021509867,0.308280305,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,0.02,0.5,12,86,0.000856976,0.281571219,14.2633202,38.78204851,-0.000160579,0.046934833,0.679771639,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,0.02,1,12,84,0.000226039,0.145012164,6.625431881,14.4730078,-5.83455E-05,0.018628983,0.275618993,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,0.04,0,12,86,0.00051211,0.171446468,7.975960545,18.73602206,-8.08062E-05,0.024069269,0.372183116,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,0.04,0.5,12,77,0.002814765,0.254612126,-0.82751491,-24.72188042,0.000128805,0.020410951,-0.23714874,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,0.04,1,12,66,0.00238872,0.297896163,1.014601047,-6.265588482,0.000101044,0.017907798,-0.055573725,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,0.06,0,12,77,0.000128351,0.072751005,3.202702839,26.60580025,3.58409E-06,0.004177307,0.242563628,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,0.06,0.5,12,63,0.000211257,0.036828276,0.755984437,4.013978919,8.38546E-06,0.001891634,0.035058765,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,NOx,,0.06,1,12,50,0.009539914,1.014173907,0.707915374,-6.241274041,0.00043584,0.040103469,-0.103065765,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,-0.06,0,12,86,6.08628E-05,-0.020307628,4.079489484,3.179033163,0.001810192,0.035292292,0.404767301,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,-0.06,0.5,12,86,-0.000331902,0.023974598,3.917773972,-2.825516932,0.003168641,0.017022867,0.447028401,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,-0.06,1,12,86,1.02757E-05,-0.003635513,1.422910217,-5.476571709,0.000918371,0.004987468,0.079336531,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,-0.04,0,12,86,0.000131859,-0.013231752,1.465775438,4.797351548,0.000185811,0.015400213,0.159321126,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,-0.04,0.5,12,86,-0.000466124,0.036508228,2.810276024,-1.836001888,0.000925726,0.035648332,0.108057294,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,-0.04,1,12,86,-0.000527376,0.034594527,2.924975199,-1.63094799,0.000883533,0.034172124,0.158743239,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,-0.02,0,12,86,7.74964E-05,0.008096055,1.138791272,7.248248373,-7.5084E-05,0.019790602,0.086032524,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,-0.02,0.5,12,86,0.000665049,-0.015990968,1.888566984,6.984240539,0.000342966,0.00708736,0.26243002,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,-0.02,1,12,86,1.95866E-05,0.104924682,4.991887989,-6.124651305,0.000932718,0.05465613,0.13192781,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,0,0,12,86,0.000128524,0.014030327,1.27057944,11.4196227,-5.18445E-05,0.011672957,0.196837149,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,0,0.5,12,86,8.61617E-05,0.017373225,1.293495631,6.533912542,-4.16656E-05,0.010992612,0.130187047,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,0,1,12,86,0.000175192,0.081525215,5.52022236,21.13931908,-0.000134841,0.040660831,0.473660602,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,0.02,0,12,86,0.00054387,0.104358637,6.107150847,22.11236056,-0.000156669,0.040521346,0.582668676,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,0.02,0.5,12,86,0.00578161,-0.139971609,2.627872576,12.41841571,0.000796107,-0.019082371,0.387532092,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,0.02,1,12,85,0.000113674,0.122115701,5.463986717,11.08261127,-7.48197E-05,0.025070866,0.379850798,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,0.04,0,12,86,0.00054108,0.097035506,2.351629322,22.70485032,4.05664E-05,0.013494664,0.338222212,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,0.04,0.5,12,78,0.001359475,0.23229223,-0.286470743,-25.01322484,4.39861E-05,0.033312877,-0.359192088,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,0.04,1,12,66,0.014587132,1.776889725,5.44767426,12.27133063,0.00127966,0.159820602,-0.158907719,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,NOx,,0.06,0,12,78,-0.000181711,0.048758981,3.705524946,32.8338001,-1.53006E-05,0.003136761,0.508178046,0,0
